"DataSet","Rep","Fold","PT","Pos_tst"
"Wheat_5_AL",1,1,1,727
"Wheat_5_AL",1,1,1,740
"Wheat_5_AL",1,1,1,741
"Wheat_5_AL",1,1,1,744
"Wheat_5_AL",1,1,1,746
"Wheat_5_AL",1,1,1,750
"Wheat_5_AL",1,1,1,774
"Wheat_5_AL",1,1,1,777
"Wheat_5_AL",1,1,1,778
"Wheat_5_AL",1,1,1,782
"Wheat_5_AL",1,1,1,838
"Wheat_5_AL",1,1,1,844
"Wheat_5_AL",1,1,1,853
"Wheat_5_AL",1,1,1,862
"Wheat_5_AL",1,1,1,876
"Wheat_5_AL",1,1,1,880
"Wheat_5_AL",1,1,1,882
"Wheat_5_AL",1,1,1,887
"Wheat_5_AL",1,1,1,896
"Wheat_5_AL",1,1,1,899
"Wheat_5_AL",1,1,1,912
"Wheat_5_AL",1,1,1,918
"Wheat_5_AL",1,1,1,959
"Wheat_5_AL",1,1,1,961
"Wheat_5_AL",1,1,1,966
"Wheat_5_AL",1,1,1,970
"Wheat_5_AL",1,1,1,973
"Wheat_5_AL",1,1,1,974
"Wheat_5_AL",1,1,1,982
"Wheat_5_AL",1,1,1,1006
"Wheat_5_AL",1,1,1,1020
"Wheat_5_AL",1,1,1,1022
"Wheat_5_AL",1,1,1,1028
"Wheat_5_AL",1,1,1,1029
"Wheat_5_AL",1,1,1,1031
"Wheat_5_AL",1,1,1,1053
"Wheat_5_AL",1,1,1,1098
"Wheat_5_AL",1,1,1,1100
"Wheat_5_AL",1,1,1,1112
"Wheat_5_AL",1,1,1,1122
"Wheat_5_AL",1,1,1,1123
"Wheat_5_AL",1,1,1,1136
"Wheat_5_AL",1,1,1,1139
"Wheat_5_AL",1,1,1,1144
"Wheat_5_AL",1,1,1,1157
"Wheat_5_AL",1,1,1,1168
"Wheat_5_AL",1,1,1,1173
"Wheat_5_AL",1,1,1,1174
"Wheat_5_AL",1,1,1,1177
"Wheat_5_AL",1,1,1,1183
"Wheat_5_AL",1,1,1,1191
"Wheat_5_AL",1,1,1,1192
"Wheat_5_AL",1,1,1,1203
"Wheat_5_AL",1,1,1,1208
"Wheat_5_AL",1,1,1,1221
"Wheat_5_AL",1,1,1,1236
"Wheat_5_AL",1,1,1,1269
"Wheat_5_AL",1,1,1,1273
"Wheat_5_AL",1,1,1,1283
"Wheat_5_AL",1,1,1,1284
"Wheat_5_AL",1,1,1,1292
"Wheat_5_AL",1,1,1,1293
"Wheat_5_AL",1,1,1,1299
"Wheat_5_AL",1,1,1,1306
"Wheat_5_AL",1,1,1,1329
"Wheat_5_AL",1,1,1,1335
"Wheat_5_AL",1,1,1,1351
"Wheat_5_AL",1,1,1,1356
"Wheat_5_AL",1,1,1,1369
"Wheat_5_AL",1,1,1,1377
"Wheat_5_AL",1,2,2,7
"Wheat_5_AL",1,2,2,9
"Wheat_5_AL",1,2,2,35
"Wheat_5_AL",1,2,2,62
"Wheat_5_AL",1,2,2,64
"Wheat_5_AL",1,2,2,76
"Wheat_5_AL",1,2,2,114
"Wheat_5_AL",1,2,2,135
"Wheat_5_AL",1,2,2,139
"Wheat_5_AL",1,2,2,140
"Wheat_5_AL",1,2,2,151
"Wheat_5_AL",1,2,2,155
"Wheat_5_AL",1,2,2,159
"Wheat_5_AL",1,2,2,160
"Wheat_5_AL",1,2,2,174
"Wheat_5_AL",1,2,2,176
"Wheat_5_AL",1,2,2,179
"Wheat_5_AL",1,2,2,201
"Wheat_5_AL",1,2,2,208
"Wheat_5_AL",1,2,2,215
"Wheat_5_AL",1,2,2,218
"Wheat_5_AL",1,2,2,231
"Wheat_5_AL",1,2,2,233
"Wheat_5_AL",1,2,2,243
"Wheat_5_AL",1,2,2,248
"Wheat_5_AL",1,2,2,252
"Wheat_5_AL",1,2,2,255
"Wheat_5_AL",1,2,2,263
"Wheat_5_AL",1,2,2,274
"Wheat_5_AL",1,2,2,276
"Wheat_5_AL",1,2,2,287
"Wheat_5_AL",1,2,2,292
"Wheat_5_AL",1,2,2,300
"Wheat_5_AL",1,2,2,304
"Wheat_5_AL",1,2,2,308
"Wheat_5_AL",1,2,2,310
"Wheat_5_AL",1,2,2,318
"Wheat_5_AL",1,2,2,337
"Wheat_5_AL",1,2,2,352
"Wheat_5_AL",1,2,2,384
"Wheat_5_AL",1,2,2,393
"Wheat_5_AL",1,2,2,394
"Wheat_5_AL",1,2,2,399
"Wheat_5_AL",1,2,2,401
"Wheat_5_AL",1,2,2,431
"Wheat_5_AL",1,2,2,436
"Wheat_5_AL",1,2,2,445
"Wheat_5_AL",1,2,2,447
"Wheat_5_AL",1,2,2,495
"Wheat_5_AL",1,2,2,506
"Wheat_5_AL",1,2,2,511
"Wheat_5_AL",1,2,2,516
"Wheat_5_AL",1,2,2,532
"Wheat_5_AL",1,2,2,541
"Wheat_5_AL",1,2,2,546
"Wheat_5_AL",1,2,2,552
"Wheat_5_AL",1,2,2,557
"Wheat_5_AL",1,2,2,558
"Wheat_5_AL",1,2,2,564
"Wheat_5_AL",1,2,2,568
"Wheat_5_AL",1,2,2,578
"Wheat_5_AL",1,2,2,583
"Wheat_5_AL",1,2,2,607
"Wheat_5_AL",1,2,2,635
"Wheat_5_AL",1,2,2,646
"Wheat_5_AL",1,2,2,651
"Wheat_5_AL",1,2,2,653
"Wheat_5_AL",1,2,2,664
"Wheat_5_AL",1,2,2,666
"Wheat_5_AL",1,2,2,711
"Wheat_5_AL",1,2,2,716
"Wheat_5_AL",1,2,2,725
"Wheat_5_AL",1,2,2,736
"Wheat_5_AL",1,2,2,738
"Wheat_5_AL",1,2,2,739
"Wheat_5_AL",1,2,2,755
"Wheat_5_AL",1,2,2,757
"Wheat_5_AL",1,2,2,762
"Wheat_5_AL",1,2,2,769
"Wheat_5_AL",1,2,2,772
"Wheat_5_AL",1,2,2,781
"Wheat_5_AL",1,2,2,790
"Wheat_5_AL",1,2,2,794
"Wheat_5_AL",1,2,2,800
"Wheat_5_AL",1,2,2,807
"Wheat_5_AL",1,2,2,815
"Wheat_5_AL",1,2,2,817
"Wheat_5_AL",1,2,2,820
"Wheat_5_AL",1,2,2,856
"Wheat_5_AL",1,2,2,859
"Wheat_5_AL",1,2,2,869
"Wheat_5_AL",1,2,2,873
"Wheat_5_AL",1,2,2,885
"Wheat_5_AL",1,2,2,889
"Wheat_5_AL",1,2,2,890
"Wheat_5_AL",1,2,2,893
"Wheat_5_AL",1,2,2,915
"Wheat_5_AL",1,2,2,922
"Wheat_5_AL",1,2,2,935
"Wheat_5_AL",1,2,2,955
"Wheat_5_AL",1,2,2,994
"Wheat_5_AL",1,2,2,997
"Wheat_5_AL",1,2,2,1008
"Wheat_5_AL",1,2,2,1009
"Wheat_5_AL",1,2,2,1035
"Wheat_5_AL",1,2,2,1086
"Wheat_5_AL",1,2,2,1092
"Wheat_5_AL",1,2,2,1113
"Wheat_5_AL",1,2,2,1116
"Wheat_5_AL",1,2,2,1125
"Wheat_5_AL",1,2,2,1126
"Wheat_5_AL",1,2,2,1129
"Wheat_5_AL",1,2,2,1132
"Wheat_5_AL",1,2,2,1140
"Wheat_5_AL",1,2,2,1145
"Wheat_5_AL",1,2,2,1146
"Wheat_5_AL",1,2,2,1154
"Wheat_5_AL",1,2,2,1160
"Wheat_5_AL",1,2,2,1163
"Wheat_5_AL",1,2,2,1165
"Wheat_5_AL",1,2,2,1193
"Wheat_5_AL",1,2,2,1196
"Wheat_5_AL",1,2,2,1201
"Wheat_5_AL",1,2,2,1215
"Wheat_5_AL",1,2,2,1216
"Wheat_5_AL",1,2,2,1220
"Wheat_5_AL",1,2,2,1224
"Wheat_5_AL",1,2,2,1252
"Wheat_5_AL",1,2,2,1260
"Wheat_5_AL",1,2,2,1264
"Wheat_5_AL",1,2,2,1267
"Wheat_5_AL",1,2,2,1275
"Wheat_5_AL",1,2,2,1322
"Wheat_5_AL",1,2,2,1342
"Wheat_5_AL",1,2,2,1350
"Wheat_5_AL",1,2,2,1358
"Wheat_5_AL",1,2,2,1368
"Wheat_5_AL",1,2,2,1375
"Wheat_5_AL",1,2,2,1379
"Wheat_5_AL",1,2,2,1381
"Wheat_5_AL",1,3,3,6
"Wheat_5_AL",1,3,3,44
"Wheat_5_AL",1,3,3,52
"Wheat_5_AL",1,3,3,78
"Wheat_5_AL",1,3,3,85
"Wheat_5_AL",1,3,3,86
"Wheat_5_AL",1,3,3,91
"Wheat_5_AL",1,3,3,108
"Wheat_5_AL",1,3,3,109
"Wheat_5_AL",1,3,3,117
"Wheat_5_AL",1,3,3,126
"Wheat_5_AL",1,3,3,131
"Wheat_5_AL",1,3,3,134
"Wheat_5_AL",1,3,3,147
"Wheat_5_AL",1,3,3,156
"Wheat_5_AL",1,3,3,166
"Wheat_5_AL",1,3,3,177
"Wheat_5_AL",1,3,3,185
"Wheat_5_AL",1,3,3,192
"Wheat_5_AL",1,3,3,194
"Wheat_5_AL",1,3,3,225
"Wheat_5_AL",1,3,3,234
"Wheat_5_AL",1,3,3,241
"Wheat_5_AL",1,3,3,246
"Wheat_5_AL",1,3,3,251
"Wheat_5_AL",1,3,3,262
"Wheat_5_AL",1,3,3,266
"Wheat_5_AL",1,3,3,278
"Wheat_5_AL",1,3,3,305
"Wheat_5_AL",1,3,3,311
"Wheat_5_AL",1,3,3,312
"Wheat_5_AL",1,3,3,332
"Wheat_5_AL",1,3,3,338
"Wheat_5_AL",1,3,3,347
"Wheat_5_AL",1,3,3,358
"Wheat_5_AL",1,3,3,362
"Wheat_5_AL",1,3,3,366
"Wheat_5_AL",1,3,3,370
"Wheat_5_AL",1,3,3,409
"Wheat_5_AL",1,3,3,420
"Wheat_5_AL",1,3,3,423
"Wheat_5_AL",1,3,3,460
"Wheat_5_AL",1,3,3,466
"Wheat_5_AL",1,3,3,467
"Wheat_5_AL",1,3,3,480
"Wheat_5_AL",1,3,3,504
"Wheat_5_AL",1,3,3,507
"Wheat_5_AL",1,3,3,523
"Wheat_5_AL",1,3,3,543
"Wheat_5_AL",1,3,3,548
"Wheat_5_AL",1,3,3,550
"Wheat_5_AL",1,3,3,556
"Wheat_5_AL",1,3,3,571
"Wheat_5_AL",1,3,3,587
"Wheat_5_AL",1,3,3,600
"Wheat_5_AL",1,3,3,619
"Wheat_5_AL",1,3,3,639
"Wheat_5_AL",1,3,3,645
"Wheat_5_AL",1,3,3,650
"Wheat_5_AL",1,3,3,687
"Wheat_5_AL",1,3,3,696
"Wheat_5_AL",1,3,3,699
"Wheat_5_AL",1,3,3,701
"Wheat_5_AL",1,3,3,708
"Wheat_5_AL",1,3,3,729
"Wheat_5_AL",1,3,3,733
"Wheat_5_AL",1,3,3,765
"Wheat_5_AL",1,3,3,779
"Wheat_5_AL",1,3,3,783
"Wheat_5_AL",1,3,3,795
"Wheat_5_AL",1,3,3,796
"Wheat_5_AL",1,3,3,806
"Wheat_5_AL",1,3,3,830
"Wheat_5_AL",1,3,3,843
"Wheat_5_AL",1,3,3,845
"Wheat_5_AL",1,3,3,849
"Wheat_5_AL",1,3,3,851
"Wheat_5_AL",1,3,3,854
"Wheat_5_AL",1,3,3,871
"Wheat_5_AL",1,3,3,888
"Wheat_5_AL",1,3,3,898
"Wheat_5_AL",1,3,3,901
"Wheat_5_AL",1,3,3,903
"Wheat_5_AL",1,3,3,925
"Wheat_5_AL",1,3,3,926
"Wheat_5_AL",1,3,3,939
"Wheat_5_AL",1,3,3,940
"Wheat_5_AL",1,3,3,956
"Wheat_5_AL",1,3,3,964
"Wheat_5_AL",1,3,3,975
"Wheat_5_AL",1,3,3,976
"Wheat_5_AL",1,3,3,987
"Wheat_5_AL",1,3,3,1032
"Wheat_5_AL",1,3,3,1034
"Wheat_5_AL",1,3,3,1036
"Wheat_5_AL",1,3,3,1047
"Wheat_5_AL",1,3,3,1051
"Wheat_5_AL",1,3,3,1067
"Wheat_5_AL",1,3,3,1069
"Wheat_5_AL",1,3,3,1072
"Wheat_5_AL",1,3,3,1074
"Wheat_5_AL",1,3,3,1078
"Wheat_5_AL",1,3,3,1079
"Wheat_5_AL",1,3,3,1080
"Wheat_5_AL",1,3,3,1083
"Wheat_5_AL",1,3,3,1087
"Wheat_5_AL",1,3,3,1102
"Wheat_5_AL",1,3,3,1106
"Wheat_5_AL",1,3,3,1130
"Wheat_5_AL",1,3,3,1134
"Wheat_5_AL",1,3,3,1135
"Wheat_5_AL",1,3,3,1149
"Wheat_5_AL",1,3,3,1150
"Wheat_5_AL",1,3,3,1151
"Wheat_5_AL",1,3,3,1156
"Wheat_5_AL",1,3,3,1176
"Wheat_5_AL",1,3,3,1181
"Wheat_5_AL",1,3,3,1190
"Wheat_5_AL",1,3,3,1197
"Wheat_5_AL",1,3,3,1200
"Wheat_5_AL",1,3,3,1226
"Wheat_5_AL",1,3,3,1230
"Wheat_5_AL",1,3,3,1245
"Wheat_5_AL",1,3,3,1249
"Wheat_5_AL",1,3,3,1277
"Wheat_5_AL",1,3,3,1279
"Wheat_5_AL",1,3,3,1281
"Wheat_5_AL",1,3,3,1282
"Wheat_5_AL",1,3,3,1301
"Wheat_5_AL",1,3,3,1311
"Wheat_5_AL",1,3,3,1319
"Wheat_5_AL",1,3,3,1325
"Wheat_5_AL",1,3,3,1326
"Wheat_5_AL",1,3,3,1327
"Wheat_5_AL",1,3,3,1332
"Wheat_5_AL",1,3,3,1352
"Wheat_5_AL",1,3,3,1374
"Wheat_5_AL",1,3,3,1387
"Wheat_5_AL",1,3,3,1388
"Wheat_5_AL",1,3,3,1390
"Wheat_5_AL",1,4,4,16
"Wheat_5_AL",1,4,4,39
"Wheat_5_AL",1,4,4,45
"Wheat_5_AL",1,4,4,49
"Wheat_5_AL",1,4,4,53
"Wheat_5_AL",1,4,4,66
"Wheat_5_AL",1,4,4,71
"Wheat_5_AL",1,4,4,89
"Wheat_5_AL",1,4,4,94
"Wheat_5_AL",1,4,4,98
"Wheat_5_AL",1,4,4,128
"Wheat_5_AL",1,4,4,144
"Wheat_5_AL",1,4,4,150
"Wheat_5_AL",1,4,4,161
"Wheat_5_AL",1,4,4,162
"Wheat_5_AL",1,4,4,200
"Wheat_5_AL",1,4,4,220
"Wheat_5_AL",1,4,4,223
"Wheat_5_AL",1,4,4,230
"Wheat_5_AL",1,4,4,242
"Wheat_5_AL",1,4,4,244
"Wheat_5_AL",1,4,4,253
"Wheat_5_AL",1,4,4,265
"Wheat_5_AL",1,4,4,282
"Wheat_5_AL",1,4,4,290
"Wheat_5_AL",1,4,4,298
"Wheat_5_AL",1,4,4,299
"Wheat_5_AL",1,4,4,313
"Wheat_5_AL",1,4,4,314
"Wheat_5_AL",1,4,4,325
"Wheat_5_AL",1,4,4,328
"Wheat_5_AL",1,4,4,329
"Wheat_5_AL",1,4,4,336
"Wheat_5_AL",1,4,4,344
"Wheat_5_AL",1,4,4,351
"Wheat_5_AL",1,4,4,353
"Wheat_5_AL",1,4,4,369
"Wheat_5_AL",1,4,4,375
"Wheat_5_AL",1,4,4,396
"Wheat_5_AL",1,4,4,405
"Wheat_5_AL",1,4,4,415
"Wheat_5_AL",1,4,4,424
"Wheat_5_AL",1,4,4,425
"Wheat_5_AL",1,4,4,438
"Wheat_5_AL",1,4,4,442
"Wheat_5_AL",1,4,4,446
"Wheat_5_AL",1,4,4,448
"Wheat_5_AL",1,4,4,455
"Wheat_5_AL",1,4,4,463
"Wheat_5_AL",1,4,4,465
"Wheat_5_AL",1,4,4,476
"Wheat_5_AL",1,4,4,477
"Wheat_5_AL",1,4,4,496
"Wheat_5_AL",1,4,4,498
"Wheat_5_AL",1,4,4,527
"Wheat_5_AL",1,4,4,547
"Wheat_5_AL",1,4,4,563
"Wheat_5_AL",1,4,4,565
"Wheat_5_AL",1,4,4,577
"Wheat_5_AL",1,4,4,609
"Wheat_5_AL",1,4,4,610
"Wheat_5_AL",1,4,4,628
"Wheat_5_AL",1,4,4,630
"Wheat_5_AL",1,4,4,652
"Wheat_5_AL",1,4,4,662
"Wheat_5_AL",1,4,4,672
"Wheat_5_AL",1,4,4,675
"Wheat_5_AL",1,4,4,677
"Wheat_5_AL",1,4,4,679
"Wheat_5_AL",1,4,4,685
"Wheat_5_AL",1,4,4,694
"Wheat_5_AL",1,4,4,695
"Wheat_5_AL",1,4,4,697
"Wheat_5_AL",1,4,4,700
"Wheat_5_AL",1,4,4,702
"Wheat_5_AL",1,4,4,703
"Wheat_5_AL",1,4,4,707
"Wheat_5_AL",1,4,4,715
"Wheat_5_AL",1,4,4,731
"Wheat_5_AL",1,4,4,743
"Wheat_5_AL",1,4,4,753
"Wheat_5_AL",1,4,4,758
"Wheat_5_AL",1,4,4,771
"Wheat_5_AL",1,4,4,788
"Wheat_5_AL",1,4,4,789
"Wheat_5_AL",1,4,4,811
"Wheat_5_AL",1,4,4,884
"Wheat_5_AL",1,4,4,906
"Wheat_5_AL",1,4,4,910
"Wheat_5_AL",1,4,4,911
"Wheat_5_AL",1,4,4,923
"Wheat_5_AL",1,4,4,928
"Wheat_5_AL",1,4,4,933
"Wheat_5_AL",1,4,4,951
"Wheat_5_AL",1,4,4,963
"Wheat_5_AL",1,4,4,969
"Wheat_5_AL",1,4,4,972
"Wheat_5_AL",1,4,4,979
"Wheat_5_AL",1,4,4,980
"Wheat_5_AL",1,4,4,990
"Wheat_5_AL",1,4,4,995
"Wheat_5_AL",1,4,4,1001
"Wheat_5_AL",1,4,4,1005
"Wheat_5_AL",1,4,4,1015
"Wheat_5_AL",1,4,4,1037
"Wheat_5_AL",1,4,4,1045
"Wheat_5_AL",1,4,4,1046
"Wheat_5_AL",1,4,4,1050
"Wheat_5_AL",1,4,4,1052
"Wheat_5_AL",1,4,4,1054
"Wheat_5_AL",1,4,4,1055
"Wheat_5_AL",1,4,4,1059
"Wheat_5_AL",1,4,4,1064
"Wheat_5_AL",1,4,4,1066
"Wheat_5_AL",1,4,4,1076
"Wheat_5_AL",1,4,4,1095
"Wheat_5_AL",1,4,4,1109
"Wheat_5_AL",1,4,4,1133
"Wheat_5_AL",1,4,4,1155
"Wheat_5_AL",1,4,4,1158
"Wheat_5_AL",1,4,4,1159
"Wheat_5_AL",1,4,4,1171
"Wheat_5_AL",1,4,4,1195
"Wheat_5_AL",1,4,4,1205
"Wheat_5_AL",1,4,4,1210
"Wheat_5_AL",1,4,4,1231
"Wheat_5_AL",1,4,4,1232
"Wheat_5_AL",1,4,4,1235
"Wheat_5_AL",1,4,4,1238
"Wheat_5_AL",1,4,4,1251
"Wheat_5_AL",1,4,4,1274
"Wheat_5_AL",1,4,4,1286
"Wheat_5_AL",1,4,4,1295
"Wheat_5_AL",1,4,4,1297
"Wheat_5_AL",1,4,4,1312
"Wheat_5_AL",1,4,4,1313
"Wheat_5_AL",1,4,4,1318
"Wheat_5_AL",1,4,4,1355
"Wheat_5_AL",1,4,4,1363
"Wheat_5_AL",1,5,5,5
"Wheat_5_AL",1,5,5,19
"Wheat_5_AL",1,5,5,23
"Wheat_5_AL",1,5,5,24
"Wheat_5_AL",1,5,5,31
"Wheat_5_AL",1,5,5,36
"Wheat_5_AL",1,5,5,47
"Wheat_5_AL",1,5,5,51
"Wheat_5_AL",1,5,5,55
"Wheat_5_AL",1,5,5,60
"Wheat_5_AL",1,5,5,74
"Wheat_5_AL",1,5,5,90
"Wheat_5_AL",1,5,5,100
"Wheat_5_AL",1,5,5,107
"Wheat_5_AL",1,5,5,119
"Wheat_5_AL",1,5,5,121
"Wheat_5_AL",1,5,5,133
"Wheat_5_AL",1,5,5,137
"Wheat_5_AL",1,5,5,152
"Wheat_5_AL",1,5,5,153
"Wheat_5_AL",1,5,5,175
"Wheat_5_AL",1,5,5,197
"Wheat_5_AL",1,5,5,199
"Wheat_5_AL",1,5,5,216
"Wheat_5_AL",1,5,5,227
"Wheat_5_AL",1,5,5,229
"Wheat_5_AL",1,5,5,254
"Wheat_5_AL",1,5,5,259
"Wheat_5_AL",1,5,5,260
"Wheat_5_AL",1,5,5,284
"Wheat_5_AL",1,5,5,285
"Wheat_5_AL",1,5,5,286
"Wheat_5_AL",1,5,5,297
"Wheat_5_AL",1,5,5,320
"Wheat_5_AL",1,5,5,321
"Wheat_5_AL",1,5,5,333
"Wheat_5_AL",1,5,5,334
"Wheat_5_AL",1,5,5,345
"Wheat_5_AL",1,5,5,350
"Wheat_5_AL",1,5,5,376
"Wheat_5_AL",1,5,5,397
"Wheat_5_AL",1,5,5,398
"Wheat_5_AL",1,5,5,406
"Wheat_5_AL",1,5,5,407
"Wheat_5_AL",1,5,5,408
"Wheat_5_AL",1,5,5,410
"Wheat_5_AL",1,5,5,416
"Wheat_5_AL",1,5,5,422
"Wheat_5_AL",1,5,5,432
"Wheat_5_AL",1,5,5,433
"Wheat_5_AL",1,5,5,449
"Wheat_5_AL",1,5,5,450
"Wheat_5_AL",1,5,5,482
"Wheat_5_AL",1,5,5,484
"Wheat_5_AL",1,5,5,487
"Wheat_5_AL",1,5,5,488
"Wheat_5_AL",1,5,5,503
"Wheat_5_AL",1,5,5,518
"Wheat_5_AL",1,5,5,520
"Wheat_5_AL",1,5,5,528
"Wheat_5_AL",1,5,5,590
"Wheat_5_AL",1,5,5,596
"Wheat_5_AL",1,5,5,603
"Wheat_5_AL",1,5,5,616
"Wheat_5_AL",1,5,5,623
"Wheat_5_AL",1,5,5,634
"Wheat_5_AL",1,5,5,667
"Wheat_5_AL",1,5,5,688
"Wheat_5_AL",1,5,5,689
"Wheat_5_AL",1,5,5,693
"Wheat_5_AL",1,5,5,710
"Wheat_5_AL",1,5,5,712
"Wheat_5_AL",1,5,5,717
"Wheat_5_AL",1,5,5,719
"Wheat_5_AL",1,5,5,724
"Wheat_5_AL",1,5,5,732
"Wheat_5_AL",1,5,5,734
"Wheat_5_AL",1,5,5,748
"Wheat_5_AL",1,5,5,760
"Wheat_5_AL",1,5,5,770
"Wheat_5_AL",1,5,5,785
"Wheat_5_AL",1,5,5,798
"Wheat_5_AL",1,5,5,801
"Wheat_5_AL",1,5,5,818
"Wheat_5_AL",1,5,5,824
"Wheat_5_AL",1,5,5,829
"Wheat_5_AL",1,5,5,832
"Wheat_5_AL",1,5,5,841
"Wheat_5_AL",1,5,5,842
"Wheat_5_AL",1,5,5,852
"Wheat_5_AL",1,5,5,857
"Wheat_5_AL",1,5,5,865
"Wheat_5_AL",1,5,5,875
"Wheat_5_AL",1,5,5,877
"Wheat_5_AL",1,5,5,907
"Wheat_5_AL",1,5,5,914
"Wheat_5_AL",1,5,5,920
"Wheat_5_AL",1,5,5,927
"Wheat_5_AL",1,5,5,934
"Wheat_5_AL",1,5,5,937
"Wheat_5_AL",1,5,5,945
"Wheat_5_AL",1,5,5,946
"Wheat_5_AL",1,5,5,948
"Wheat_5_AL",1,5,5,954
"Wheat_5_AL",1,5,5,992
"Wheat_5_AL",1,5,5,1002
"Wheat_5_AL",1,5,5,1013
"Wheat_5_AL",1,5,5,1021
"Wheat_5_AL",1,5,5,1023
"Wheat_5_AL",1,5,5,1040
"Wheat_5_AL",1,5,5,1042
"Wheat_5_AL",1,5,5,1048
"Wheat_5_AL",1,5,5,1063
"Wheat_5_AL",1,5,5,1073
"Wheat_5_AL",1,5,5,1093
"Wheat_5_AL",1,5,5,1107
"Wheat_5_AL",1,5,5,1119
"Wheat_5_AL",1,5,5,1120
"Wheat_5_AL",1,5,5,1127
"Wheat_5_AL",1,5,5,1147
"Wheat_5_AL",1,5,5,1161
"Wheat_5_AL",1,5,5,1169
"Wheat_5_AL",1,5,5,1179
"Wheat_5_AL",1,5,5,1199
"Wheat_5_AL",1,5,5,1206
"Wheat_5_AL",1,5,5,1207
"Wheat_5_AL",1,5,5,1209
"Wheat_5_AL",1,5,5,1212
"Wheat_5_AL",1,5,5,1229
"Wheat_5_AL",1,5,5,1255
"Wheat_5_AL",1,5,5,1309
"Wheat_5_AL",1,5,5,1310
"Wheat_5_AL",1,5,5,1331
"Wheat_5_AL",1,5,5,1338
"Wheat_5_AL",1,5,5,1360
"Wheat_5_AL",1,5,5,1364
"Wheat_5_AL",1,5,5,1365
"Wheat_5_AL",1,5,5,1382
"Wheat_5_AL",1,5,5,1389
"Wheat_5_AL",1,5,5,1395
"Wheat_5_AL",1,6,6,2
"Wheat_5_AL",1,6,6,3
"Wheat_5_AL",1,6,6,12
"Wheat_5_AL",1,6,6,18
"Wheat_5_AL",1,6,6,25
"Wheat_5_AL",1,6,6,26
"Wheat_5_AL",1,6,6,28
"Wheat_5_AL",1,6,6,46
"Wheat_5_AL",1,6,6,63
"Wheat_5_AL",1,6,6,65
"Wheat_5_AL",1,6,6,75
"Wheat_5_AL",1,6,6,92
"Wheat_5_AL",1,6,6,102
"Wheat_5_AL",1,6,6,118
"Wheat_5_AL",1,6,6,123
"Wheat_5_AL",1,6,6,127
"Wheat_5_AL",1,6,6,141
"Wheat_5_AL",1,6,6,146
"Wheat_5_AL",1,6,6,165
"Wheat_5_AL",1,6,6,190
"Wheat_5_AL",1,6,6,198
"Wheat_5_AL",1,6,6,206
"Wheat_5_AL",1,6,6,210
"Wheat_5_AL",1,6,6,213
"Wheat_5_AL",1,6,6,224
"Wheat_5_AL",1,6,6,226
"Wheat_5_AL",1,6,6,235
"Wheat_5_AL",1,6,6,250
"Wheat_5_AL",1,6,6,256
"Wheat_5_AL",1,6,6,269
"Wheat_5_AL",1,6,6,271
"Wheat_5_AL",1,6,6,279
"Wheat_5_AL",1,6,6,281
"Wheat_5_AL",1,6,6,291
"Wheat_5_AL",1,6,6,307
"Wheat_5_AL",1,6,6,317
"Wheat_5_AL",1,6,6,319
"Wheat_5_AL",1,6,6,330
"Wheat_5_AL",1,6,6,341
"Wheat_5_AL",1,6,6,363
"Wheat_5_AL",1,6,6,382
"Wheat_5_AL",1,6,6,383
"Wheat_5_AL",1,6,6,403
"Wheat_5_AL",1,6,6,421
"Wheat_5_AL",1,6,6,427
"Wheat_5_AL",1,6,6,434
"Wheat_5_AL",1,6,6,451
"Wheat_5_AL",1,6,6,453
"Wheat_5_AL",1,6,6,457
"Wheat_5_AL",1,6,6,459
"Wheat_5_AL",1,6,6,470
"Wheat_5_AL",1,6,6,481
"Wheat_5_AL",1,6,6,499
"Wheat_5_AL",1,6,6,505
"Wheat_5_AL",1,6,6,513
"Wheat_5_AL",1,6,6,534
"Wheat_5_AL",1,6,6,536
"Wheat_5_AL",1,6,6,537
"Wheat_5_AL",1,6,6,560
"Wheat_5_AL",1,6,6,562
"Wheat_5_AL",1,6,6,567
"Wheat_5_AL",1,6,6,593
"Wheat_5_AL",1,6,6,597
"Wheat_5_AL",1,6,6,604
"Wheat_5_AL",1,6,6,611
"Wheat_5_AL",1,6,6,624
"Wheat_5_AL",1,6,6,631
"Wheat_5_AL",1,6,6,641
"Wheat_5_AL",1,6,6,647
"Wheat_5_AL",1,6,6,648
"Wheat_5_AL",1,6,6,663
"Wheat_5_AL",1,6,6,671
"Wheat_5_AL",1,6,6,684
"Wheat_5_AL",1,6,6,691
"Wheat_5_AL",1,6,6,705
"Wheat_5_AL",1,6,6,718
"Wheat_5_AL",1,6,6,745
"Wheat_5_AL",1,6,6,749
"Wheat_5_AL",1,6,6,752
"Wheat_5_AL",1,6,6,759
"Wheat_5_AL",1,6,6,761
"Wheat_5_AL",1,6,6,775
"Wheat_5_AL",1,6,6,804
"Wheat_5_AL",1,6,6,808
"Wheat_5_AL",1,6,6,822
"Wheat_5_AL",1,6,6,827
"Wheat_5_AL",1,6,6,848
"Wheat_5_AL",1,6,6,855
"Wheat_5_AL",1,6,6,867
"Wheat_5_AL",1,6,6,870
"Wheat_5_AL",1,6,6,879
"Wheat_5_AL",1,6,6,894
"Wheat_5_AL",1,6,6,895
"Wheat_5_AL",1,6,6,917
"Wheat_5_AL",1,6,6,932
"Wheat_5_AL",1,6,6,938
